KEC,FZQG,Kasenga Airport,"Kasenga, Democratic Republic of the Congo",UTC+02:00,
KED,GQNK,Kaédi Airport,"Kaédi, Mauritania",UTC±00:00,
KEE,FCOK,Kelle Airport,"Kellé, Republic of the Congo",UTC+01:00,
KEF,BIKF,Keflavík International Airport,"Reykjavík, Iceland",UTC±00:00,
KEG,AYLG,Keglsugl Airport,"Keglsugl, Papua New Guinea",UTC+10:00,
KEH,,Kenmore Air Harbor (FAA: S60),"Kenmore, Washington, United States",UTC−08:00,Mar–Nov
KEI,WAKP,Kepi Airport,"Kepi, Indonesia",UTC+09:00,
KEJ,UNEE,Kemerovo International Airport,"Kemerovo, Kemerovo Oblast, Russia",UTC+07:00,
KEK,,Ekwok Airport,"Ekwok, Alaska, United States",UTC−09:00,Mar–Nov
KEL,EDHK,Kiel Airport,"Kiel, Schleswig-Holstein, Germany",UTC+01:00,Mar–Oct
KEM,EFKE,Kemi-Tornio Airport,"Kemi / Tornio, Finland",UTC+02:00,Mar–Oct
KEN,GFKE,Kenema Airport,"Kenema, Sierra Leone",UTC±00:00,
KEO,DIOD,Odienné Airport,"Odienné, Ivory Coast",UTC±00:00,
KEP,VNNG,Nepalgunj Airport,"Nepalgunj, Nepal",UTC+05:45,
KEQ,WASE,Kebar Airport,"Kebar, Indonesia",UTC+09:00,
KER,OIKK,Kerman Airport,"Kerman, Iran",UTC+03:30,Mar–Sep
KES,CZEE,Kelsey Airport,"Kelsey, Manitoba, Canada",UTC−06:00,Mar–Nov
KET,VYKG,Kengtung Airport,"Kengtung, Myanmar",UTC+06:30,
KEU,HKKE,Keekorok Airport[1],"Keekorok, Kenya",UTC+03:00,
KEV,EFHA,Halli Airport,"Kuorevesi, Finland",UTC+02:00,Mar–Oct
KEW,,Keewaywin Airport (TC LID: CPV8),"Keewaywin, Ontario, Canada",UTC−06:00,Mar–Nov
KEX,AYNB,Kanabea Airport,"Kanabea, Papua New Guinea",UTC+10:00,
KEY,HKKR,Kericho Airport,"Kericho, Kenya",UTC+03:00,
KEZ,,Kelani River-Peliyagoda Waterdrome[1],"Colombo, Sri Lanka",UTC+05:30,
KFA,GQNF,Kiffa Airport,"Kiffa, Mauritania",UTC±00:00,
KFE,YFDF,Fortescue Dave Forrest Airport,"Cloudbreak, Western Australia, Australia",UTC+08:00,
