CEO,FNWK,Waco Kungo Airport,"Waku-Kungo, Angola",UTC+01:00,
CEP,SLCP,Concepción Airport,"Concepción, Bolivia",UTC−04:00,
CEQ,LFMD,Cannes – Mandelieu Airport,"Cannes, Provence-Alpes-Côte d'Azur, France",UTC+01:00,Mar–Oct
CER,LFRC,Cherbourg – Maupertus Airport,"Cherbourg-Octeville, Lower Normandy, France",UTC+01:00,Mar–Oct
CES,YCNK,Cessnock Airport,"Cessnock, New South Wales, Australia",UTC+10:00,Oct–Apr
CET,LFOU,Cholet Le Pontreau Airport,"Cholet, Pays de la Loire, France",UTC+01:00,Mar–Oct
CEU,KCEU,Oconee County Regional Airport,"Clemson, South Carolina, United States",UTC−05:00,Mar–Nov
CEV,KCEV,Mettel Field,"Connersville, Indiana, United States",UTC−05:00,Mar–Nov
CEW,KCEW,Bob Sikes Airport,"Crestview, Florida, United States",UTC−06:00,Mar–Nov
CEX,,Chena Hot Springs Airport (FAA: AK13),"Chena Hot Springs, Alaska, United States",UTC−09:00,Mar–Nov
CEY,KCEY,Murray-Calloway County Airport,"Murray, Kentucky, United States",UTC−06:00,Mar–Nov
CEZ,KCEZ,Cortez Municipal Airport,"Cortez, Colorado, United States",UTC−07:00,Mar–Nov
CFB,SBCB,Cabo Frio International Airport,"Cabo Frio, Rio de Janeiro, Brazil",UTC−03:00,
CFC,SBCD,Caçador Airport,"Caçador, Santa Catarina, Brazil",UTC−03:00,
CFD,KCFD,Coulter Field,"Bryan, Texas, United States",UTC−06:00,Mar–Nov
CFE,LFLC,Clermont-Ferrand Auvergne Airport,"Clermont-Ferrand, Auvergne, France",UTC+01:00,Mar–Oct
CFF,FNCF,Cafunfo Airport,"Cafunfo, Angola",UTC+01:00,
CFG,MUCF,Jaime González Airport,"Cienfuegos, Cuba",UTC−05:00,Mar–Nov
CFH,,Clifton Hills Airport,"Clifton Hills, South Australia, Australia",UTC+09:30,Oct–Apr
CFI,YCFD,Camfield Airport,"Camfield Station, Northern Territory, Australia",UTC+09:30,
CFK,DAOI,Chlef International Airport,"Chlef, Algeria",UTC+01:00,
CFM,,Conklin (Leismer) Airport,"Wood Buffalo, Alberta, Canada",UTC−07:00,
CFN,EIDL,Donegal Airport,"Donegal, Ireland",UTC±00:00,Mar–Oct
CFO,,Confresa Airport,"Confresa, Mato Grosso, Brazil",UTC−04:00,
CFP,,Carpentaria Downs Airport,"Carpentaria Downs, Queensland, Australia",UTC+10:00,
CFQ,,Creston Aerodrome[1] (TC: CAJ3),"Creston, British Columbia, Canada",UTC−07:00,
CFR,LFRK,Caen – Carpiquet Airport,"Caen, Lower Normandy, France",UTC+01:00,Mar–Oct
CFS,YCFS,Coffs Harbour Airport,"Coffs Harbour, New South Wales, Australia",UTC+10:00,Oct–Apr
CFT,KCFT,Greenlee County Airport,"Clifton / Morenci, Arizona, United States",UTC−07:00,
CFU,LGKR,Corfu International Airport (Ioannis Kapodistrias Int'l Airport),"Corfu, Greece",UTC+02:00,Mar–Oct
CFV,KCFV,Coffeyville Municipal Airport,"Coffeyville, Kansas, United States",UTC−06:00,Mar–Nov
CGA,,Craig Seaplane Base,"Craig, Alaska, United States",UTC−09:00,Mar–Nov
CGB,SBCY,Marechal Rondon International Airport,"Cuiabá, Mato Grosso, Brazil",UTC−04:00,
CGC,AYCG,Cape Gloucester Airport,"Cape Gloucester, Papua New Guinea",UTC+10:00,
CGD,ZGCD,Changde Taohuayuan Airport,"Changde, Hunan, China",UTC+08:00,
CGE,KCGE,Cambridge–Dorchester Airport,"Cambridge, Maryland, United States",UTC−05:00,Mar–Nov
CGF,KCGF,Cuyahoga County Airport,"Cleveland, Ohio, United States",UTC−05:00,Mar–Nov
CGG,,Casiguran Airport,"Casiguran, Philippines",UTC+08:00,
CGH,SBSP,São Paulo/Congonhas–Deputado Freitas Nobre Airport,"São Paulo, São Paulo, Brazil",UTC−03:00,
CGI,KCGI,Cape Girardeau Regional Airport,"Cape Girardeau, Missouri, United States",UTC−06:00,Mar–Nov
CGJ,,Kasompe Airport,"Chingola, Zambia",UTC+02:00,
CGK,WIII,Soekarno–Hatta International Airport,"Jakarta, Indonesia",UTC+07:00,
CGM,RPMH,Camiguin Airport,"Mambajao, Philippines",UTC+08:00,
CGN,EDDK,Cologne Bonn Airport,"Cologne / Bonn, North Rhine-Westphalia, Germany",UTC+01:00,Mar–Oct
CGO,ZHCC,Zhengzhou Xinzheng International Airport,"Zhengzhou, Henan, China",UTC+08:00,
CGP,VGEG,Shah Amanat International Airport,"Chittagong, Bangladesh",UTC+06:00,
CGQ,ZYCC,Changchun Longjia International Airport,"Changchun, Jilin, China",UTC+08:00,
CGR,SBCG,Campo Grande International Airport,"Campo Grande, Mato Grosso do Sul, Brazil",UTC−04:00,
CGS,KCGS,College Park Airport,"College Park, Maryland, United States",UTC−05:00,Mar–Nov
CGT,,Chinguetti Airport,"Chinguetti, Mauritania",UTC±00:00,
CGV,YCAG,Caiguna Airport,"Caiguna, Western Australia, Australia",UTC+08:00,
CGY,RPMY,Laguindingan Airport,"Cagayan de Oro, Philippines",UTC+08:00,
CGZ,KCGZ,Casa Grande Municipal Airport,"Casa Grande, Arizona, United States",UTC−07:00,
CHA,KCHA,Chattanooga Metropolitan Airport (Lovell Field),"Chattanooga, Tennessee, United States",UTC−05:00,Mar–Nov
CHB,OPCL,Chilas Airport,"Chilas, Pakistan",UTC+05:00,
CHC,NZCH,Christchurch International Airport,"Christchurch, New Zealand",UTC+12:00,Sep–Apr
CHF,RKPE,Jinhae Airport,"Jinhae, South Korea",UTC+09:00,
CHG,ZYCY,Chaoyang Airport,"Chaoyang, Liaoning, China",UTC+08:00,
CHH,SPPY,Chachapoyas Airport,"Chachapoyas, Peru",UTC−05:00,
CHI[1],,metropolitan area2,"Chicago, Illinois, United States",UTC−06:00,Mar–Nov
CHJ,FVCH,Chipinge Airport,"Chipinge, Zimbabwe",UTC+02:00,
CHK,KCHK,Chickasha Municipal Airport,"Chickasha, Oklahoma, United States",UTC−06:00,Mar–Nov
CHL,KLLJ,Challis Airport (FAA: LLJ),"Challis, Idaho, United States",UTC−07:00,Mar–Nov
CHM,SPEO,Tnte. FAP Jaime Montreuil Morales Airport,"Chimbote, Peru",UTC−05:00,
CHN,RKJU,Jeonju Airport,"Jeonju, South Korea",UTC+09:00,
CHO,KCHO,Charlottesville–Albemarle Airport,"Charlottesville, Virginia, United States",UTC−05:00,Mar–Nov
CHP,,Circle Hot Springs Airport,"Circle Hot Springs, Alaska, United States",UTC−09:00,Mar–Nov
CHQ,LGSA,"Chania International Airport (""Ioannis Daskalogiannis"")","Chania, Greece",UTC+02:00,Mar–Oct
CHR,LFLX,"Châteauroux-Centre ""Marcel Dassault"" Airport","Châteauroux, Centre-Val de Loire, France",UTC+01:00,Mar–Oct
CHS,KCHS,Charleston International Airport / Charleston Air Force Base,"Charleston, South Carolina, United States",UTC−05:00,Mar–Nov
CHT,NZCI,Chatham Islands / Tuuta Airport,"Chatham Islands, New Zealand",UTC+12:45,Sep–Apr
CHU,PACH,Chuathbaluk Airport (FAA: 9A3),"Chuathbaluk, Alaska, United States",UTC−09:00,Mar–Nov
CHV,LPCH,Chaves Airport,"Chaves, Portugal",UTC±00:00,Mar–Oct
CHX,MPCH,"Changuinola ""Capitán Manuel Niño"" International Airport","Changuinola, Panama",UTC−05:00,
CHY,AGGC,Choiseul Bay Airport,"Choiseul Bay, Taro Island, Solomon Islands",UTC+11:00,
CHZ,,Chiloquin State Airport (FAA: 2S7),"Chiloquin, Oregon, United States",UTC−08:00,Mar–Nov
CIA,LIRA,Ciampino–G. B. Pastine International Airport,"Rome, Lazio, Italy",UTC+01:00,Mar–Oct
CIC,KCIC,Chico Municipal Airport,"Chico, California, United States",UTC−08:00,Mar–Nov
CID,KCID,The Eastern Iowa Airport,"Cedar Rapids, Iowa, United States",UTC−06:00,Mar–Nov
CIE,YCOI,Collie Airport,"Collie, Western Australia, Australia",UTC+08:00,
CIF,ZBCF,Chifeng Yulong Airport,"Chifeng, Inner Mongolia, China",UTC+08:00,
CIG,KCAG,Craig–Moffat Airport (FAA: CAG),"Craig, Colorado, United States",UTC−07:00,Mar–Nov
CIH,ZBCZ,Changzhi Wangcun Airport,"Changzhi, Shanxi, China",UTC+08:00,
CII,LTBD,Aydın Airport[1] (Çıldır Airport),"Aydın, Turkey",UTC+03:00,
CIJ,SLCO,Captain Aníbal Arab Airport,"Cobija, Bolivia",UTC−04:00,
CIK,PACI,Chalkyitsik Airport,"Chalkyitsik, Alaska, United States",UTC−09:00,Mar–Nov
CIL,,Council Airport (FAA: K29),"Council, Alaska, United States",UTC−09:00,Mar–Nov
CIM,SKCM,Cimitarra Airport,"Cimitarra, Colombia",UTC−05:00,
CIN,KCIN,Arthur N. Neu Airport,"Carroll, Iowa, United States",UTC−06:00,Mar–Nov
CIO,SGCO,Teniente Coronel Carmelo Peralta Airport,"Concepción, Paraguay",UTC−04:00,Oct–Mar
CIP,FLCP,Chipata Airport,"Chipata, Zambia",UTC+02:00,
CIQ,,Chiquimula Airport,"Chiquimula, Guatemala",UTC−06:00,
CIR,KCIR,Cairo Regional Airport,"Cairo, Illinois, United States",UTC−06:00,Mar–Nov
CIS,PCIS,Canton Island Airport,"Canton Island, Kiribati",UTC+13:00,
CIT,UAII,Shymkent International Airport,"Shymkent, Kazakhstan",UTC+06:00,
CIU,KCIU,Chippewa County International Airport,"Sault Ste Marie, Michigan, United States",UTC−05:00,Mar–Nov
CIW,TVSC,Canouan Airport,"Canouan, Saint Vincent and the Grenadines",UTC−04:00,
CIX,SPHI,FAP Captain José Abelardo Quiñones González International Airport,"Chiclayo, Peru",UTC−05:00,
CIY,LICB,Comiso Airport,"Comiso, Sicily, Italy",UTC+01:00,Mar–Oct
CIZ,SWKO,Coari Airport,"Coari, Amazonas, Brazil",UTC−04:00,
CJA,SPJR,Mayor General FAP Armando Revoredo Iglesias Airport,"Cajamarca, Peru",UTC−05:00,
CJB,VOCB,Coimbatore International Airport,"Coimbatore, Tamil Nadu, India",UTC+05:30,
CJC,SCCF,El Loa Airport,"Calama, Chile",UTC−04:00,Aug–May
CJD,,Candilejas Airport,"Candilejas, Colombia",UTC−05:00,
CJF,YCWA,Coondewanna Airport,"Coondewanna, Western Australia, Australia",UTC+08:00,
CJH,,Chilko Lake (Tsylos Park Lodge) Aerodrome (TC: CAG3),"Chilko Lake, British Columbia, Canada",UTC−08:00,Mar–Nov
CJJ,RKTU,Cheongju International Airport,"Cheongju, South Korea",UTC+09:00,
CJL,OPCH,Chitral Airport,"Chitral, Pakistan",UTC+05:00,
CJM,VTSE,Chumphon Airport,"Chumphon, Thailand",UTC+07:00,
CJN,WI1A,Cijulang Nusawiru Airport,"Cijulang, Indonesia",,
CJS,MMCS,Abraham González International Airport,"Ciudad Juárez, Chihuahua, Mexico",UTC−07:00,Mar–Nov
CJT,MMCO,Copalar Airport,"Comitán, Chiapas, Mexico",UTC−06:00,Apr–Oct
CJU,RKPC,Jeju International Airport,"Jeju, South Korea",UTC+09:00,
CKA,KCKA,Kegelman Air Force Auxiliary Field,"Cherokee, Oklahoma, United States",UTC−06:00,Mar–Nov
CKB,KCKB,North Central West Virginia Airport,"Clarksburg, West Virginia, United States",UTC−05:00,Mar–Nov
CKC,UKKE,Cherkasy International Airport,"Cherkasy, Ukraine",UTC+02:00,Mar–Oct
CKD,PACJ,Crooked Creek Airport (FAA: CJX),"Crooked Creek, Alaska, United States",UTC−09:00,Mar–Nov
CKE,,Lampson Field[1] (FAA: 1O2),"Lakeport, California, United States",UTC−08:00,Mar–Nov
CKG,ZUCK,Chongqing Jiangbei International Airport,"Chongqing, China",UTC+08:00,
CKH,UESO,Chokurdakh Airport,"Chokurdakh, Yakutia, Russia",UTC+11:00,
CKI,YCKI,Croker Island Airport,"Croker Island, Northern Territory, Australia",UTC+09:30,
CKK,KCVK,Sharp County Regional Airport[1] (FAA: CVK),"Ash Flat, Arkansas, United States",UTC−06:00,Mar–Nov
CKL,UUMU,Chkalovsky Airport,"Shchyolkovo (Moscow Oblast), Russia",UTC+03:00,
CKM,KCKM,Fletcher Field,"Clarksdale, Mississippi, United States",UTC−06:00,Mar–Nov
CKN,KCKN,Crookston Municipal Airport (Kirkwood Field),"Crookston, Minnesota, United States",UTC−06:00,Mar–Nov
CKO,SSCP,Cornélio Procópio Airport,"Cornélio Procópio, Paraná, Brazil",UTC−03:00,
CKR,,Crane Island Airstrip[1],"Crane Island, Washington, United States",UTC−08:00,Mar–Nov
CKS,SBCJ,Carajás Airport,"Parauapebas, Pará, Brazil",UTC−03:00,
CKT,OIMC,Sarakhs Airport,"Sarakhs, Iran",UTC+03:30,Mar–Sep
CKU,,Cordova Municipal Airport,"Cordova, Alaska, United States",UTC−09:00,Mar–Nov
CKV,KCKV,Clarksville–Montgomery County Regional Airport (Outlaw Field),"Clarksville, Tennessee, United States",UTC−06:00,Mar–Nov
CKW,YCHK,Graeme Rowley Aerodrome,"Christmas Creek mine, Western Australia, Australia",UTC+08:00,
CKX,,Chicken Airport,"Chicken, Alaska, United States",UTC−09:00,Mar–Nov
CKY,GUCY,Conakry International Airport (Gbessia Int'l Airport),"Conakry, Guinea",UTC±00:00,
CKZ,LTBH,Çanakkale Airport,"Çanakkale, Turkey",UTC+03:00,
CLA,VGCM,Comilla Airport,"Comilla, Bangladesh",UTC+06:00,
CLD,KCRQ,McClellan–Palomar Airport (FAA: CRQ),"Carlsbad, California, United States",UTC−08:00,Mar–Nov
CLE,KCLE,Cleveland Hopkins International Airport,"Cleveland, Ohio, United States",UTC−05:00,Mar–Nov
CLG,,New Coalinga Municipal Airport (FAA: C80),"Coalinga, California, United States",UTC−08:00,Mar–Nov
CLH,YCAH,Coolah Airport,"Coolah, New South Wales, Australia",UTC+10:00,Oct–Apr
CLI,KCLI,Clintonville Municipal Airport,"Clintonville, Wisconsin, United States",UTC−06:00,Mar–Nov
CLJ,LRCL,Cluj-Napoca International Airport,"Cluj-Napoca, Romania",UTC+02:00,Mar–Oct
CLK,KCLK,Clinton Regional Airport,"Clinton, Oklahoma, United States",UTC−06:00,Mar–Nov
CLL,KCLL,Easterwood Airport (Easterwood Field),"College Station, Texas, United States",UTC−06:00,Mar–Nov
CLM,KCLM,William R. Fairchild International Airport,"Port Angeles, Washington, United States",UTC−08:00,Mar–Nov
CLN,SBCI,Carolina Airport,"Carolina, Maranhão, Brazil",UTC−03:00,
CLO,SKCL,Alfonso Bonilla Aragón International Airport,"Cali, Colombia",UTC−05:00,
CLP,PFCL,Clarks Point Airport,"Clark's Point, Alaska, United States",UTC−09:00,Mar–Nov
CLQ,MMIA,Licenciado Miguel de la Madrid Airport,"Colima City, Colima, Mexico",UTC−06:00,Apr–Oct
CLR,KCLR,Cliff Hatfield Memorial Airport[1],"Calipatria, California, United States",UTC−08:00,Mar–Nov
CLS,KCLS,Chehalis-Centralia Airport,"Chehalis, Washington, United States",UTC−08:00,Mar–Nov
CLT,KCLT,Charlotte Douglas International Airport,"Charlotte, North Carolina, United States",UTC−05:00,Mar–Nov
CLU,KBAK,Columbus Municipal Airport (FAA: BAK),"Columbus, Indiana, United States",UTC−05:00,Mar–Nov
CLV,SWKN,Caldas Novas Airport,"Caldas Novas, Goiás, Brazil",UTC−03:00,
CLW,KCLW,Clearwater Air Park,"Clearwater, Florida, United States",UTC−05:00,Mar–Nov
CLX,SATC,Clorinda Airport,"Clorinda, Formosa, Argentina",UTC−03:00,
CLY,LFKC,Calvi – Sainte-Catherine Airport,"Calvi, Corsica, France",UTC+01:00,Mar–Oct
CLZ,SVCL,Calabozo Airport,"Calabozo, Venezuela",UTC−04:00,
CMA,YCMU,Cunnamulla Airport,"Cunnamulla, Queensland, Australia",UTC+10:00,
CMB,VCBI,Bandaranaike International Airport,"Colombo, Sri Lanka",UTC+05:30,
CMC,SNWC,Camocim Airport,"Camocim, Ceará, Brazil",UTC−03:00,
CMD,YCTM,Cootamundra Airport,"Cootamundra, New South Wales, Australia",UTC+10:00,Oct–Apr
CME,MMCE,Ciudad del Carmen International Airport,"Ciudad del Carmen, Campeche, Mexico",UTC−06:00,Apr–Oct
CMF,LFLB,Chambéry-Savoie Airport,"Chambéry, Rhône-Alpes, France",UTC+01:00,Mar–Oct
CMG,SBCR,Corumbá International Airport,"Corumbá, Mato Grosso do Sul, Brazil",UTC−04:00,
CMH,KCMH,John Glenn Columbus International Airport,"Columbus, Ohio, United States",UTC−05:00,Mar–Nov
CMI,KCMI,University of Illinois Willard Airport,"Champaign, Illinois, United States",UTC−06:00,Mar–Nov
CMJ,RCCM,Qimei Airport,"Qimei, Taiwan",UTC+08:00,
CMK,FWCM,Club Makokola Airport,"Club Makokola, Malawi",UTC+02:00,
CML,YCMW,Camooweal Airport,"Camooweal, Queensland, Australia",UTC+10:00,
CMM,MGCR,Carmelita Airport,"Carmelita, Guatemala",UTC−06:00,
CMN,GMMN,Mohammed V International Airport,"Casablanca, Morocco",UTC±00:00,Mar–Oct1
CMO,HCMO,Obbia Airport,"Obbia, Somalia",UTC+03:00,
CMP,SNKE,Santana do Araguaia Airport,"Santana do Araguaia, Pará, Brazil",UTC−03:00,
