IRB,,Iraan Municipal Airport (FAA: 2F0),"Iraan, Texas, United States",UTC−06:00,Mar-Nov
IRC,PACR,Circle City Airport (FAA: CRC),"Circle, Alaska, United States",UTC−09:00,Mar-Nov
IRD,VGIS,Ishwardi Airport,"Ishwardi, Bangladesh",UTC+06:00,
IRE,SNIC,Irecê Airport,"Irecê, Bahia, Brazil",UTC−03:00,
IRG,YLHR,Lockhart River Airport,"Lockhart River, Queensland, Australia",UTC+10:00,
IRI,HTIR,Iringa Airport (Nduli Airport),"Iringa, Tanzania",UTC+03:00,
IRJ,SANL,Capitán Vicente Almandos Almonacid Airport,"La Rioja, Argentina",UTC−03:00,
IRK,KIRK,Kirksville Regional Airport,"Kirksville, Missouri, United States",UTC−06:00,Mar-Nov
IRM,USHI,Igrim Airport[1],"Igrim, Khanty-Mansi Autonomous Okrug, Russia",UTC+05:00,
IRN,MHIR,Iriona Airport,"Iriona, Honduras",UTC−06:00,
IRO,FEFI,Birao Airport,"Birao, Central African Republic",UTC+01:00,
IRP,FZJH,Matari Airport,"Isiro, Democratic Republic of the Congo",UTC+02:00,
IRS,KIRS,Kirsch Municipal Airport,"Sturgis, Michigan, United States",UTC−05:00,Mar-Nov
IRU,,Iranamadu Waterdrome,"Kilinochchi, Sri Lanka",UTC+05:30,
IRZ,SWTP,Tapuruquara Airport[1],"Santa Isabel do Rio Negro, Amazonas, Brazil",UTC−04:00,
ISA,YBMA,Mount Isa Airport,"Mount Isa, Queensland, Australia",UTC+10:00,
ISB,OPIS,Islamabad International Airport,"Islamabad / Rawalpindi, Pakistan",UTC+05:00,
ISC,EGHE,St Mary's Airport,"St Mary's, Isles of Scilly, United Kingdom",UTC±00:00,Mar-Oct
ISD,,Iscuande Airport,"Iscuande, Colombia",UTC−05:00,
ISE,LTFC,Isparta Süleyman Demirel Airport,"Isparta, Turkey",UTC+03:00,
ISG,ROIG,New Ishigaki Airport,"Ishigaki, Yaeyama Islands, Japan",UTC+09:00,
ISI,YISF,Isisford Airport,"Isisford, Queensland, Australia",UTC+10:00,
ISJ,MMIM,Isla Mujeres Airport,"Isla Mujeres, Quintana Roo, Mexico",UTC−05:00,
ISK,VAOZ,Ozar Airport,"Nashik, Maharashtra, India",UTC+05:30,
ISL,LTBA,Istanbul Atatürk Airport,"Istanbul, Turkey",UTC+03:00,
ISM,KISM,Kissimmee Gateway Airport,"Orlando, Florida, United States",UTC−05:00,Mar-Nov
ISN,KISN,Sloulin Field International Airport,"Williston, North Dakota, United States",UTC−06:00,Mar-Nov
ISO,KISO,Kinston Regional Jetport (Stallings Field),"Kinston, North Carolina, United States",UTC−05:00,Mar-Nov
ISP,KISP,Long Island MacArthur Airport,"Islip, New York, United States",UTC−05:00,Mar-Nov
ISQ,KISQ,Schoolcraft County Airport,"Manistique, Michigan, United States",UTC−05:00,Mar-Nov
ISS,KIWI,Wiscasset Airport (FAA: IWI),"Wiscasset, Maine, United States",UTC−05:00,Mar-Nov
IST,LTFM,Istanbul Airport,"Istanbul, Turkey",UTC+03:00,
ISU,ORSU,Sulaimaniyah International Airport,"Sulaymaniyah, Iraq",UTC+03:00,
ISW,KISW,South Wood County Airport (Alexander Field),"Wisconsin Rapids, Wisconsin, United States",UTC−06:00,Mar-Nov
ITA,SBIC,Itacoatiara Airport,"Itacoatiara, Amazonas, Brazil",UTC−04:00,
ITB,SBIH,Itaituba Airport,"Itaituba, Pará, Brazil",UTC−03:00,
ITE,SNZW,Ituberá Airport,"Ituberá, Bahia, Brazil",UTC−03:00,
ITH,KITH,Ithaca Tompkins Regional Airport,"Ithaca, New York, United States",UTC−05:00,Mar-Nov
ITI,,Itambacuri Airport,"Itambacuri, Minas Gerais, Brazil",UTC−03:00,
ITK,,Itokama Airport,"Itokama, Papua New Guinea",UTC+10:00,
ITM,RJOO,Osaka International Airport (Itami Int'l),"Osaka, Honshu, Japan",UTC+09:00,
ITN,SNHA,Itabuna Airport,"Itabuna, Bahia, Brazil",UTC−03:00,
ITO,PHTO,Hilo International Airport,"Hilo, Hawaii, United States",UTC−10:00,
ITP,SDUN,Itaperuna Airport,"Itaperuna, Rio de Janeiro, Brazil",UTC−03:00,
ITQ,SSIQ,Itaqui Airport,"Itaqui, Rio Grande do Sul, Brazil",UTC−03:00,
ITR,SBIT,Itumbiara Airport,"Itumbiara, Goiás, Brazil",UTC−03:00,
ITU,UHSI,Iturup Airport[1],"Kurilsk, Sakhalin Oblast, Russia",UTC+11:00,
IUE,NIUE,Niue International Airport (Hanan Int'l),"Alofi, Niue",UTC−11:00,
IUL,,Ilu Airport,"Ilu, Indonesia",UTC+09:00,
IUS,,Inus Airport,"Inus, Papua New Guinea",UTC+11:00,
IVA,FMNJ,Ambanja Airport,"Ambanja, Madagascar",UTC+03:00,
IVC,NZNV,Invercargill Airport,"Invercargill, New Zealand",UTC+12:00,Sep-Apr
IVG,LYBR,Dolac Airport,"Berane, Montenegro",UTC+01:00,Mar-Oct
IVI,,Viveros Island Airport[1],"Viveros Island, Panama",UTC−05:00,
IVL,EFIV,Ivalo Airport,"Ivalo, Finland",UTC+02:00,Mar-Oct
IVO,,Chibolo Airport,"Chibolo, Colombia",UTC−05:00,
IVR,YIVL,Inverell Airport,"Inverell, New South Wales, Australia",UTC+10:00,Oct-Apr
IVW,YINW,Inverway Airport,"Inverway, Northern Territory, Australia",UTC+09:30,
IWA,UUBI,Ivanovo Yuzhny Airport,"Ivanovo, Ivanovo Oblast, Russia",UTC+03:00,
IWD,KIWD,Gogebic–Iron County Airport,"Ironwood, Michigan, United States",UTC−06:00,Mar-Nov
IWJ,RJOW,Iwami Airport (Hagi-Iwami Airport),"Masuda, Honshu, Japan",UTC+09:00,
IWK,RJOI,Marine Corps Air Station Iwakuni[1],"Iwakuni, Honshu, Japan",UTC+09:00,
IWO,RJAW,Iwo Jima Air Base,"Iwo Jima, Bonin Islands, Japan",UTC+09:00,
IWS,KIWS,West Houston Airport,"Houston, Texas, United States",UTC−06:00,Mar-Nov
IXA,VEAT,Agartala Airport (Singerbhil Airport),"Agartala, Tripura, India",UTC+05:30,
IXB,VEBD,Bagdogra Airport,"Siliguri, West Bengal, India",UTC+05:30,
IXC,VICG,Chandigarh Airport,"Chandigarh, India",UTC+05:30,
IXD,VIAL,Allahabad Airport (Bamrauli Air Force Base),"Allahabad (Prayagraj), Uttar Pradesh, India",UTC+05:30,
IXE,VOML,Mangalore Airport,"Mangalore, Karnataka, India",UTC+05:30,
IXG,VABM,Belgaum Airport,"Belgaum, Karnataka, India",UTC+05:30,
IXH,VEKR,Kailashahar Airport,"Kailashahar, Tripura, India",UTC+05:30,
IXI,VELR,Lilabari Airport,"North Lakhimpur, Assam, India",UTC+05:30,
IXJ,VIJU,Jammu Airport (Satwari Airport),"Jammu, Jammu and Kashmir, India",UTC+05:30,
IXK,VAKS,Keshod Airport,"Keshod, Gujarat, India",UTC+05:30,
IXL,VILH,Kushok Bakula Rimpochee Airport,"Leh, Ladakh, India",UTC+05:30,
IXM,VOMD,Madurai Airport,"Madurai, Tamil Nadu, India",UTC+05:30,
IXN,VEKW,Khowai Airport,"Khowai, Tripura, India",UTC+05:30,
IXP,VIPK,Pathankot Airport,"Pathankot, Punjab, India",UTC+05:30,
IXQ,VEKM,Kamalpur Airport,"Kamalpur, Tripura, India",UTC+05:30,
IXR,VERC,Birsa Munda Airport,"Ranchi, Jharkhand, India",UTC+05:30,
IXS,VEKU,Silchar Airport (Kumbhirgram Air Force Base),"Silchar, Assam, India",UTC+05:30,
IXT,VEPG,Pasighat Airport,"Pasighat, Arunachal Pradesh, India",UTC+05:30,
IXU,VAAU,Aurangabad Airport (Chikkalthana Airport),"Aurangabad, Maharashtra, India",UTC+05:30,
IXV,VEAN,Along Airport,"Along (Aalo), Arunachal Pradesh, India",UTC+05:30,
IXW,VEJS,Sonari Airport,"Jamshedpur, Jharkhand, India",UTC+05:30,
IXX,VOBR,Bidar Airport,"Bidar, Karnataka, India",UTC+05:30,
IXY,VAKE,Kandla Airport (Gandhidham Airport),"Kandla / Gandhidham, Gujarat, India",UTC+05:30,
IXZ,VOPB,Veer Savarkar International Airport (Port Blair Airport),"Port Blair, Andaman and Nicobar Islands, India",UTC+05:30,
IYK,KIYK,Inyokern Airport,"Inyokern, California, United States",UTC−08:00,Mar-Nov
IZA,SBZM,Presidente Itamar Franco Airport (Zona da Mata Regional Airport),"Juiz de Fora, Minas Gerais, Brazil",UTC−03:00,
IZM[1],,metropolitan area2,"İzmir, Turkey",UTC+03:00,
IZO,RJOC,Izumo Airport,"Izumo, Honshu, Japan",UTC+09:00,
IZT,MMIT,Ixtepec Airport,"Ixtepec, Oaxaca, Mexico",UTC−06:00,Apr-Oct
