RVY,SURV,Pres. Gral. Óscar D. Gestido International Airport,"Rivera, Uruguay",,
RWF,KRWF,Redwood Falls Municipal Airport,"Redwood Falls, Minnesota, United States",,
RWI,KRWI,Rocky Mount–Wilson Regional Airport,"Rocky Mount, North Carolina, United States",,
RWL,KRWL,Rawlins Municipal Airport (Harvey Field),"Rawlins, Wyoming, United States",,
RWN,UKLR,Rivne International Airport,"Rivne, Ukraine",,
RXA,,Ar Rawdah Airport[1],"Ar Rawdah (Raudha), Yemen",,
RXE,KRXE,Rexburg–Madison County Airport,"Rexburg, Idaho, United States",,
RXS,RPVR,Roxas Airport,"Roxas, Philippines",,
RYB,UUBK,Staroselye Airport,"Rybinsk, Yaroslavl Oblast, Russia",,
RYG,ENRY,"Moss Airport, Rygge / Rygge Air Station","Oslo / Moss, Norway",,
RYK,OPRK,Shaikh Zayed International Airport[1],"Rahim Yar Khan, Pakistan",,
RYL,,Royal Airstrip[1],"Lower Zambezi National Park, Zambia",,
RYN,LFCY,Royan – Médis Aerodrome,"Royan, Poitou-Charentes, France",,
RYO,SAWT,Rio Turbio Airport[1],"Río Turbio, Santa Cruz, Argentina",,
RZA,SAWU,Santa Cruz Airport[1],"Puerto Santa Cruz, Santa Cruz, Argentina",,
RZE,EPRZ,Rzeszów–Jasionka Airport,"Rzeszów, Poland",,
RZN,UUWR,Turlatovo Airport,"Ryazan, Ryazan Oblast, Russia",,
RZP,RPSD,Cesar Lim Rodriguez Airport,"Taytay, Philippines",,
RZR,OINR,Ramsar International Airport[1],"Ramsar, Iran",,
RZS,OPSW,Sawan Airport[1],"Sawan, Pakistan",,
RZV,LTFO,Rize–Artvin Airport,"Rize Province, Turkey",,
RZZ,KRZZ,Halifax County Airport,"Roanoke Rapids, North Carolina, United States",,
